a,b,freq_a,freq_b,context_cosine,same_remainder_after_2,same_prefix_2,glyph_len_diff,common_suffix_units,same_hidden_plaintext
ol,qotal,664,46,0.9625222978698383,0,0,3,1,0
ol,dair,664,89,0.9742419738755521,0,0,2,0,0
ol,qokor,664,45,0.9431329727632006,0,0,3,0,0
ol,chdy,664,244,0.9928810767965079,0,0,1,0,1
ol,olkaiin,664,112,0.9668044686224195,0,0,5,0,0
ol,okchy,664,33,0.9596061908120184,0,0,2,0,0
ol,olchedy,664,22,0.9228561082859644,0,0,4,0,0
ol,okedy,664,121,0.9724301356838809,0,0,3,0,0
ol,otchy,664,36,0.9606397781471487,0,0,2,0,0
ol,lkaiin,664,102,0.9807691600591125,0,0,4,0,0
ol,qokchedy,664,58,0.8974706873686551,0,0,5,0,0
ol,cthdy,664,33,0.9708508689432569,0,0,1,0,0
ol,otchey,664,27,0.8610063910526107,0,0,3,0,0
ol,oddy,664,26,0.9076064004612129,0,0,2,0,0
ol,chy,664,43,0.9538993414787518,0,0,0,0,0
ol,char,664,32,0.9239425954366263,0,0,1,0,0
ol,cheedy,664,73,0.956017817860865,0,0,3,0,0
ol,qoteey,664,92,0.967528987973112,0,0,4,0,0
ol,tedy,664,38,0.9607189051100186,0,0,2,0,0
ol,lkdy,664,26,0.9205520713083516,0,0,2,0,0
ol,lkedy,664,20,0.9454985388453725,0,0,3,0,0
ol,opchdy,664,23,0.9548952623472905,0,0,3,0,0
ol,okor,664,25,0.8897598454868483,0,0,2,0,0
ol,lkain,664,63,0.971842833748608,0,0,3,0,0
ol,olkeey,664,94,0.9742539965797311,0,0,4,0,0
ol,qokal,664,215,0.9727195729957219,0,0,3,1,0
ol,chckhey,664,45,0.9571622590285,0,0,2,0,0
ol,otol,664,40,0.9023150045826557,0,0,2,2,0
ol,qoty,664,21,0.9636265497978492,0,0,2,0,0
ol,kar,664,55,0.9637368496645972,0,0,1,0,0
ol,oty,664,68,0.9627719669338054,0,0,1,0,0
ol,tdy,664,32,0.9406685152812483,0,0,1,0,0
ol,ychy,664,21,0.9513645253470914,0,0,1,0,0
ol,otey,664,31,0.926266828088331,0,0,2,0,0
ol,qotaiin,664,92,0.9753107696219636,0,0,5,0,0
ol,olkain,664,83,0.9725195138997073,0,0,4,0,0
ol,okey,664,27,0.9475086307882854,0,0,2,0,0
ol,kaiin,664,22,0.9535172778941116,0,0,3,0,0
ol,ky,664,30,0.9595525562275659,0,0,0,0,0
ol,qokchy,664,75,0.9655967290941756,0,0,3,0,0
ol,daryeey,664,20,0.7856290474105663,0,0,5,0,0
ol,olkedy,664,35,0.9288086905618034,0,0,4,0,0
ol,qokol,664,106,0.9147279954116123,0,0,3,2,0
ol,shody,664,44,0.8178644311197403,0,0,2,0,0
ol,olkar,664,63,0.9752443586886886,0,0,3,0,0
ol,qotchy,664,20,0.7783207113795438,0,0,3,0,0
ol,taiin,664,49,0.9598299961917753,0,0,3,0,0
ol,sham,664,21,0.9125497766547073,0,0,1,0,0
ol,sar,664,43,0.9667595544062545,0,0,1,0,0
ol,lchaiin,664,24,0.9440434247618095,0,0,4,0,0
ol,qoy,664,22,0.9066671280285092,0,0,1,0,0
ol,shes,664,22,0.7872817478067913,0,0,1,0,0
ol,okchey,664,32,0.9436240201308431,0,0,3,0,0
ol,oleedy,664,26,0.9475292223326421,0,0,4,0,0
ol,ody,664,28,0.9200704734320061,0,0,1,0,0
ol,ykar,664,21,0.8647010366135223,0,0,2,0,0
ol,dleo,664,22,0.8280231556728148,0,0,2,0,0
ol,dleeol,664,22,0.9357559732437783,0,0,4,2,0
ol,qokeor,664,20,0.8947937131759353,0,0,4,0,0
ol,olkchdy,664,21,0.8939305503516167,0,0,4,0,0
ol,chal,664,29,0.874514739100002,0,0,1,1,0
ol,tchaiin,664,21,0.9480024965373495,0,0,4,0,0
ol,qokeody,664,21,0.9037844982574367,0,0,5,0,0
ol,ldy,664,21,0.8908354736469255,0,0,1,0,0
ol,laiin,664,37,0.942470201634547,0,0,3,0,0
ol,schdy,664,21,0.9527934213864655,0,0,2,0,0
ol,sheckhy,664,39,0.9702993941803353,0,0,2,0,0
ol,cheeor,664,26,0.9156401468799825,0,0,3,0,0
ol,otedal,664,22,0.8937002173437322,0,0,4,1,0
ol,lsy,664,22,0.9437292991687095,0,0,1,0,0
ol,qoko,664,24,0.7610342113952357,0,0,2,0,0
ol,ytody,664,21,0.9515056982993613,0,0,3,0,0
ol,chody,664,23,0.9613221104147898,0,0,2,0,0
ol,kchy,664,24,0.9415200603999355,0,0,1,0,0
ol,ykal,664,24,0.9152472859668338,0,0,2,1,0
ol,lsedy,664,28,0.9280309830061737,0,0,3,0,0
ol,to,664,24,0.9175648279905241,0,0,0,0,0
ol,pchdy,664,30,0.9526661691774,0,0,2,0,0
ol,qoeedy,664,23,0.9466945892014654,0,0,4,0,0
ol,otor,664,20,0.9302628245357171,0,0,2,0,0
sheol,okchdy,170,43,0.9289608505029026,0,0,1,0,0
sheol,reedy,170,35,0.9338102860816901,0,0,1,0,0
sheol,chckhy,170,138,0.960836186551685,0,0,1,0,0
sheol,chedy,170,696,0.9676044000185635,0,0,0,0,0
sheol,ar,170,311,0.9663800106834551,0,0,2,0,0
sheol,okar,170,125,0.978676818527439,0,0,0,0,0
sheol,qokedy,170,293,0.9648452493337928,0,0,2,0,0
sheol,okaiin,170,210,0.9774210874581719,0,0,2,0,0
sheol,raiin,170,156,0.963825081300117,0,0,1,0,0
sheol,qokchdy,170,83,0.9582382062982394,0,0,2,0,0
sheol,opar,170,26,0.9234781724458618,0,0,0,0,0
sheol,qokeey,170,480,0.9785268253480314,0,0,2,0,0
sheol,okain,170,205,0.9584152538347727,0,0,1,0,0
sheol,chey,170,291,0.9795647770209889,0,0,1,0,0
sheol,keed,170,21,0.8821714682068784,0,0,0,0,0
sheol,sheody,170,61,0.9584248851118687,0,1,1,0,0
sheol,sain,170,142,0.9805922521371516,0,0,0,0,0
sheol,cheeey,170,21,0.9101515904074178,0,0,1,0,0
sheol,otaiin,170,212,0.9771144736890686,0,0,2,0,0
sheol,sheedy,170,210,0.9606297280744912,0,1,1,0,0
sheol,okal,170,91,0.9674150541570727,0,0,0,1,0
sheol,qokeedy,170,443,0.9900094622278277,0,0,3,0,1
sheol,saiin,170,91,0.9696727242333889,0,0,1,0,0
sheol,qokar,170,328,0.9791814590922033,0,0,1,0,0
sheol,dar,170,587,0.9698770179622542,0,0,1,0,0
sheol,dain,170,176,0.9760369238617813,0,0,0,0,0
sheol,qotar,170,60,0.949512336817469,0,0,1,0,0
sheol,pedy,170,20,0.7606421210358152,0,0,0,0,0
sheol,teey,170,21,0.8751346670033369,0,0,0,0,0
sheol,opchy,170,32,0.9570768167054465,0,0,0,0,0
sheol,otedy,170,302,0.9675846399349145,0,0,1,0,0
sheol,otain,170,197,0.9534145295668407,0,0,1,0,0
sheol,koiin,170,25,0.8240444692876978,0,0,1,0,0
sheol,chor,170,68,0.9687630928575025,0,0,1,0,0
sheol,cheey,170,175,0.9786803288746775,0,0,0,0,0
sheol,rar,170,22,0.9210079104587489,0,0,1,0,0
sheol,y,170,143,0.9595631170163996,0,0,3,0,0
sheol,qol,170,225,0.9596134418660066,0,0,1,2,0
sheol,am,170,90,0.9493085217449221,0,0,2,0,0
sheol,shckhy,170,108,0.9776090800476417,0,0,1,0,0
sheol,al,170,141,0.9566724096487883,0,0,2,1,0
sheol,dy,170,157,0.9726025518247255,0,0,2,0,0
sheol,par,170,22,0.8699844259347136,0,0,1,0,0
sheol,shey,170,297,0.9633269726090873,0,1,1,0,0
sheol,okeedy,170,177,0.9885300647242605,0,0,2,0,1
sheol,qokain,170,435,0.9682871989652155,0,0,2,0,0
sheol,opchedaiin,170,22,0.9428518210446393,0,0,5,0,0
sheol,qoteedy,170,99,0.9677269158358792,0,0,3,0,1
sheol,qoky,170,149,0.9619389408085172,0,0,0,0,0
sheol,oky,170,75,0.9623784387896012,0,0,1,0,0
sheol,kody,170,21,0.9268600711693151,0,0,0,0,0
sheol,sheey,170,211,0.9693731924252511,0,1,0,0,0
sheol,dam,170,81,0.9509470074974071,0,0,1,0,0
sheol,oteedy,170,189,0.9886111420754501,0,0,2,0,1
sheol,olkeedy,170,96,0.9795064510722763,0,0,3,0,1
sheol,dleey,170,51,0.9446807723899273,0,0,1,0,0
sheol,shor,170,45,0.9596887279848009,0,0,1,0,0
sheol,qokaiin,170,504,0.982960281312314,0,0,3,0,0
sheol,olkal,170,50,0.9666613678714541,0,0,1,1,0
sheol,chs,170,34,0.947314065515713,0,0,2,0,0
sheol,okeey,170,173,0.9464692709276565,0,0,1,0,0
sheol,kd,170,24,0.9453512415395383,0,0,2,0,0
sheol,lchey,170,57,0.9520405501204028,0,0,0,0,0
sheol,chol,170,136,0.9734730443595209,0,0,1,2,0
sheol,qotedy,170,142,0.9655025219106148,0,0,2,0,0
sheol,oteey,170,169,0.9734094926058906,0,0,1,0,0
sheol,cheol,170,107,0.9560906340871687,1,0,0,3,0
sheol,okol,170,39,0.930549801105484,1,0,0,2,0
sheol,lkar,170,20,0.8994413369314267,0,0,0,0,0
sheol,otchdy,170,44,0.9380206296205235,0,0,1,0,0
sheol,qotain,170,94,0.9592535936491311,0,0,2,0,0
sheol,lchedy,170,177,0.9593372024221252,0,0,1,0,0
sheol,daiin,170,462,0.9784006697825749,0,0,1,0,0
sheol,aiin,170,327,0.9619766556774494,0,0,0,0,0
sheol,dal,170,174,0.9756817364518996,0,0,1,1,0
sheol,or,170,253,0.9676511332508926,0,0,2,0,0
sheol,otar,170,139,0.973622352413695,0,0,0,0,0
sheol,araiin,170,21,0.9170366362089352,0,0,2,0,0
sheol,shar,170,33,0.9237443115792162,0,0,1,0,0
sheol,aredy,170,27,0.9250313598998484,0,0,1,0,0
sheol,tor,170,25,0.8949277900834577,0,0,1,0,0
sheol,kal,170,50,0.9484425768720167,0,0,1,1,0
sheol,olky,170,34,0.9485063110805023,0,0,0,0,0
sheol,shol,170,172,0.972848792878283,0,0,1,2,0
sheol,otody,170,26,0.9030128545587837,0,0,1,0,0
sheol,ofeey,170,23,0.885260529557893,0,0,1,0,0
sheol,qokey,170,76,0.9586284137668191,0,0,1,0,0
sheol,pcheey,170,22,0.8710340028039246,0,0,1,0,0
sheol,chdaiin,170,33,0.948105229175344,0,0,2,0,0
sheol,otal,170,97,0.9679170990180748,0,0,0,1,0
sheol,air,170,59,0.9311840940951311,0,0,1,0,0
sheol,qokeo,170,20,0.9272762321851361,0,0,1,0,0
sheol,ytedy,170,23,0.8553805284700567,0,0,1,0,0
sheol,ain,170,145,0.9596656508754321,0,0,1,0,0
sheol,qotal,170,46,0.9602825491997848,0,0,1,1,0
sheol,dair,170,89,0.9694442407842585,0,0,0,0,0
sheol,qokor,170,45,0.9525649009275383,0,0,1,0,0
sheol,chdy,170,244,0.966139376746967,0,0,1,0,0
sheol,olkaiin,170,112,0.9589917171561884,0,0,3,0,0
sheol,okchy,170,33,0.9520880966025952,0,0,0,0,0
sheol,olchedy,170,22,0.9084697265113948,0,0,2,0,0
sheol,okedy,170,121,0.969823276423794,0,0,1,0,0
sheol,otchy,170,36,0.9581450364795553,0,0,0,0,0
sheol,lkaiin,170,102,0.9779550708547852,0,0,2,0,0
sheol,qokchedy,170,58,0.9014631790851323,0,0,3,0,0
sheol,cthdy,170,33,0.962547396863267,0,0,1,0,0
sheol,otchey,170,27,0.8726856112605367,0,0,1,0,0
sheol,oddy,170,26,0.9079307584221779,0,0,0,0,0
sheol,chy,170,43,0.9486734683220871,0,0,2,0,0
sheol,char,170,32,0.8933520793507828,0,0,1,0,0
sheol,cheedy,170,73,0.9636167524049448,0,0,1,0,0
sheol,qoteey,170,92,0.9620278613767502,0,0,2,0,0
sheol,tedy,170,38,0.9459521824095737,0,0,0,0,0
sheol,lkdy,170,26,0.9008021635912625,0,0,0,0,0
sheol,lkedy,170,20,0.9257123102150955,0,0,1,0,0
sheol,opchdy,170,23,0.9487489372332955,0,0,1,0,0
sheol,okor,170,25,0.913011424709523,0,0,0,0,0
sheol,lkain,170,63,0.97596415292714,0,0,1,0,0
sheol,olkeey,170,94,0.9688006901375376,0,0,2,0,0
sheol,qokal,170,215,0.979315856362129,0,0,1,1,0
sheol,chckhey,170,45,0.9636471976628886,0,0,0,0,0
sheol,otol,170,40,0.8832355644637694,1,0,0,2,0
sheol,qoty,170,21,0.9604232985264352,0,0,0,0,0
sheol,kar,170,55,0.9498505480215285,0,0,1,0,0
sheol,oty,170,68,0.9568453197205689,0,0,1,0,0
sheol,tdy,170,32,0.9384652252142024,0,0,1,0,0
sheol,ychy,170,21,0.9401470040145118,0,0,1,0,0
sheol,otey,170,31,0.9412775478764416,0,0,0,0,0
sheol,qotaiin,170,92,0.9633037855187078,0,0,3,0,0
sheol,olkain,170,83,0.9520295514682671,0,0,2,0,0
sheol,okey,170,27,0.9623712031590504,0,0,0,0,0
sheol,kaiin,170,22,0.9249737530820635,0,0,1,0,0
sheol,ky,170,30,0.9439328237859735,0,0,2,0,0
sheol,qokchy,170,75,0.9614858986565541,0,0,1,0,0
sheol,daryeey,170,20,0.8135001304547398,0,0,3,0,0
sheol,olkedy,170,35,0.9402316128700247,0,0,2,0,0
sheol,qokol,170,106,0.9110309333803857,0,0,1,2,0
sheol,shody,170,44,0.8108408068696418,0,0,0,0,0
sheol,olkar,170,63,0.9748469913987717,0,0,1,0,0
sheol,qotchy,170,20,0.7984004432464306,0,0,1,0,0
sheol,taiin,170,49,0.9586464563691458,0,0,1,0,0
sheol,sham,170,21,0.8942157374895495,0,0,1,0,0
sheol,sar,170,43,0.9617264855713665,0,0,1,0,0
sheol,lchaiin,170,24,0.9331409792660064,0,0,2,0,0
sheol,qoy,170,22,0.8888133382217834,0,0,1,0,0
sheol,shes,170,22,0.7894804379578229,0,1,1,0,0
sheol,okchey,170,32,0.9332930488021639,0,0,1,0,0
sheol,oleedy,170,26,0.9441916896657169,0,0,2,0,0
sheol,ody,170,28,0.9217502396703127,0,0,1,0,0
sheol,ykar,170,21,0.8392061091266927,0,0,0,0,0
sheol,dleo,170,22,0.8485996810372477,0,0,0,0,0
sheol,dleeol,170,22,0.944865193044618,0,0,2,3,0
sheol,qokeor,170,20,0.8845914147100179,0,0,2,0,0
sheol,olkchdy,170,21,0.9008949552845879,0,0,2,0,0
sheol,chal,170,29,0.8690361037946147,0,0,1,1,0
sheol,tchaiin,170,21,0.9261716744338733,0,0,2,0,0
sheol,qokeody,170,21,0.8943929816870606,0,0,3,0,0
sheol,ldy,170,21,0.8745489495320183,0,0,1,0,0
sheol,laiin,170,37,0.9326168681521845,0,0,1,0,0
sheol,schdy,170,21,0.939300258474915,0,0,0,0,0
sheol,sheckhy,170,39,0.9642618476507716,0,1,0,0,0
sheol,cheeor,170,26,0.9043516970357367,0,0,1,0,0
sheol,otedal,170,22,0.8738078111184164,0,0,2,1,0
sheol,lsy,170,22,0.9398200550901228,0,0,1,0,0
sheol,qoko,170,24,0.7582413919858911,0,0,0,0,0
sheol,ytody,170,21,0.9374806767200861,0,0,1,0,0
sheol,chody,170,23,0.941883485598466,0,0,0,0,0
sheol,kchy,170,24,0.9475318828191893,0,0,1,0,0
sheol,ykal,170,24,0.8942166987549935,0,0,0,1,0
sheol,lsedy,170,28,0.9019560947400393,0,0,1,0,0
sheol,to,170,24,0.909790528955549,0,0,2,0,0
sheol,pchdy,170,30,0.9368024322621917,0,0,0,0,0
sheol,qoeedy,170,23,0.9355089595157662,0,0,2,0,0
sheol,otor,170,20,0.9335198591136016,0,0,0,0,0
okchdy,reedy,43,35,0.8890201569268608,0,0,0,2,0
okchdy,chckhy,43,138,0.9447243914877154,0,0,2,1,0
okchdy,chedy,43,696,0.9454684999979921,0,0,1,2,0
okchdy,ar,43,311,0.9424658893778427,0,0,3,0,0
okchdy,okar,43,125,0.9335424776797243,0,1,1,0,0
okchdy,qokedy,43,293,0.9410758596391231,0,0,1,2,0
okchdy,okaiin,43,210,0.9510195062750184,0,1,1,0,0
okchdy,raiin,43,156,0.9205670037082054,0,0,0,0,0
okchdy,qokchdy,43,83,0.9622542734632347,0,0,1,5,1
okchdy,opar,43,26,0.9115349532798136,0,0,1,0,0
okchdy,qokeey,43,480,0.9533245866545823,0,0,1,1,0
okchdy,okain,43,205,0.9190284515292291,0,1,0,0,0
okchdy,chey,43,291,0.9547882787407311,0,0,2,1,0
okchdy,keed,43,21,0.8378382905062418,0,0,1,0,0
okchdy,sheody,43,61,0.9197350261957762,0,0,0,2,0
okchdy,sain,43,142,0.9388203332134989,0,0,1,0,0
okchdy,cheeey,43,21,0.8860560958451917,0,0,0,1,0
okchdy,otaiin,43,212,0.933974502053219,0,0,1,0,0
okchdy,sheedy,43,210,0.9324163890608155,0,0,0,2,0
okchdy,okal,43,91,0.9377589380630522,0,1,1,0,0
okchdy,qokeedy,43,443,0.9346328646920208,0,0,2,2,0
okchdy,saiin,43,91,0.9292494229390006,0,0,0,0,0
okchdy,qokar,43,328,0.943269749798143,0,0,0,0,0
okchdy,dar,43,587,0.937141602626594,0,0,2,0,0
okchdy,dain,43,176,0.946047797838485,0,0,1,0,0
okchdy,qotar,43,60,0.9320098051010963,0,0,0,0,0
okchdy,pedy,43,20,0.7179487994885358,0,0,1,2,0
okchdy,teey,43,21,0.8789492637280296,0,0,1,1,0
okchdy,opchy,43,32,0.925740286152659,0,0,1,1,0
okchdy,otedy,43,302,0.9368112212254431,0,0,0,2,0
okchdy,otain,43,197,0.9005161107026856,0,0,0,0,0
okchdy,koiin,43,25,0.7984398214949844,0,0,0,0,0
okchdy,chor,43,68,0.927894736785804,0,0,2,0,0
okchdy,cheey,43,175,0.935535969357234,0,0,1,1,0
okchdy,rar,43,22,0.8972896520541761,0,0,2,0,0
okchdy,y,43,143,0.9453906491557567,0,0,4,1,0
okchdy,qol,43,225,0.9497791792525219,0,0,2,0,0
okchdy,am,43,90,0.935218971162668,0,0,3,0,0
okchdy,shckhy,43,108,0.9488049759084436,0,0,2,1,0
okchdy,al,43,141,0.940527999989091,0,0,3,0,0
okchdy,dy,43,157,0.9234863537113135,0,0,3,2,0
okchdy,par,43,22,0.8487275770905368,0,0,2,0,0
okchdy,shey,43,297,0.9273500051807859,0,0,2,1,0
okchdy,okeedy,43,177,0.9252008789653706,0,1,1,2,0
okchdy,qokain,43,435,0.9268872651307634,0,0,1,0,0
okchdy,opchedaiin,43,22,0.9196362879270958,0,0,4,0,0
okchdy,qoteedy,43,99,0.9423658825627552,0,0,2,2,0
okchdy,qoky,43,149,0.9437162669265715,0,0,1,1,0
okchdy,oky,43,75,0.9267757136175743,0,1,2,1,0
okchdy,kody,43,21,0.8754838448634117,0,0,1,2,0
okchdy,sheey,43,211,0.9505026207920028,0,0,1,1,0
okchdy,dam,43,81,0.9443994188293413,0,0,2,0,0
okchdy,oteedy,43,189,0.939961004810946,0,0,1,2,0
okchdy,olkeedy,43,96,0.9117124357539569,0,0,2,2,0
okchdy,dleey,43,51,0.8994852550250957,0,0,0,1,0
okchdy,shor,43,45,0.9390033869048376,0,0,2,0,0
okchdy,qokaiin,43,504,0.9442488189295304,0,0,2,0,0
okchdy,olkal,43,50,0.9286313456692099,0,0,0,0,0
okchdy,chs,43,34,0.8946217169672955,0,0,3,0,0
okchdy,okeey,43,173,0.9538648809822038,0,1,0,1,0
okchdy,kd,43,24,0.9068792127632302,0,0,3,0,0
okchdy,lchey,43,57,0.9064699842876719,0,0,1,1,0
okchdy,chol,43,136,0.9466542192011123,0,0,2,0,0
okchdy,qotedy,43,142,0.9367542737664041,0,0,1,2,0
okchdy,oteey,43,169,0.9571535499867992,0,0,0,1,0
okchdy,cheol,43,107,0.9382903236707272,0,0,1,0,0
okchdy,okol,43,39,0.9299889645089592,0,1,1,0,0
okchdy,lkar,43,20,0.8154106389085992,0,0,1,0,0
okchdy,otchdy,43,44,0.9550995473289153,1,0,0,3,1
okchdy,qotain,43,94,0.9318882076408895,0,0,1,0,0
okchdy,lchedy,43,177,0.9463765707978329,0,0,0,2,0
okchdy,daiin,43,462,0.9554805037007925,0,0,0,0,0
okchdy,aiin,43,327,0.9263292508830574,0,0,1,0,0
okchdy,dal,43,174,0.9386160803655876,0,0,2,0,0
okchdy,or,43,253,0.934630080751372,0,0,3,0,0
okchdy,otar,43,139,0.9222970278168319,0,0,1,0,0
okchdy,araiin,43,21,0.9072254318096461,0,0,1,0,0
okchdy,shar,43,33,0.9115481641523877,0,0,2,0,0
okchdy,aredy,43,27,0.9290274616100763,0,0,0,2,0
okchdy,tor,43,25,0.8919550706980938,0,0,2,0,0
okchdy,kal,43,50,0.9303229291034647,0,0,2,0,0
okchdy,olky,43,34,0.9357476759112094,0,0,1,1,0
okchdy,shol,43,172,0.9524683347331914,0,0,2,0,0
okchdy,otody,43,26,0.886175114958525,0,0,0,2,0
okchdy,ofeey,43,23,0.7861238160783627,0,0,0,1,0
okchdy,qokey,43,76,0.9291425452725404,0,0,0,1,0
okchdy,pcheey,43,22,0.808842121259009,0,0,0,1,0
okchdy,chdaiin,43,33,0.9089249346352851,0,0,1,0,0
okchdy,otal,43,97,0.9389382440894681,0,0,1,0,0
okchdy,air,43,59,0.9233391467690806,0,0,2,0,0
okchdy,qokeo,43,20,0.8855180953862869,0,0,0,0,0
okchdy,ytedy,43,23,0.8779439479466794,0,0,0,2,0
okchdy,ain,43,145,0.9447850231273023,0,0,2,0,0
okchdy,qotal,43,46,0.9038487619728491,0,0,0,0,0
okchdy,dair,43,89,0.9469581863953823,0,0,1,0,0
okchdy,qokor,43,45,0.9264964164694449,0,0,0,0,0
okchdy,chdy,43,244,0.9421175469005397,0,0,2,3,0
okchdy,olkaiin,43,112,0.9303444944311033,0,0,2,0,0
okchdy,okchy,43,33,0.9238868180559945,0,1,1,1,0
okchdy,olchedy,43,22,0.908812200010991,0,0,1,2,0
okchdy,okedy,43,121,0.9517512609581992,0,1,0,2,0
okchdy,otchy,43,36,0.9173665596639763,0,0,1,1,0
okchdy,lkaiin,43,102,0.9494658158724637,0,0,1,0,0
okchdy,qokchedy,43,58,0.8951662692532382,0,0,2,2,0
okchdy,cthdy,43,33,0.9298445127772452,0,0,2,2,0
okchdy,otchey,43,27,0.8507242574734474,0,0,0,1,0
okchdy,oddy,43,26,0.8548465776947415,0,0,1,2,0
okchdy,chy,43,43,0.9259656200903462,0,0,3,1,0
okchdy,char,43,32,0.8992315453666636,0,0,2,0,0
okchdy,cheedy,43,73,0.9269036995114885,0,0,0,2,0
okchdy,qoteey,43,92,0.9450223355729909,0,0,1,1,0
okchdy,tedy,43,38,0.8829150500664958,0,0,1,2,0
okchdy,lkdy,43,26,0.8306635896079742,0,0,1,2,0
okchdy,lkedy,43,20,0.9089127184570753,0,0,0,2,0
okchdy,opchdy,43,23,0.9219899566091273,1,0,0,3,0
okchdy,okor,43,25,0.8743745466868361,0,1,1,0,0
okchdy,lkain,43,63,0.9336984841098179,0,0,0,0,0
okchdy,olkeey,43,94,0.9275825033951669,0,0,1,1,0
okchdy,qokal,43,215,0.9388535498685504,0,0,0,0,0
okchdy,chckhey,43,45,0.9059896992114861,0,0,1,1,0
okchdy,otol,43,40,0.9122777834465318,0,0,1,0,0
okchdy,qoty,43,21,0.9095040555925058,0,0,1,1,0
okchdy,kar,43,55,0.9296772092018032,0,0,2,0,0
okchdy,oty,43,68,0.915375478492946,0,0,2,1,0
okchdy,tdy,43,32,0.9250293872962146,0,0,2,2,0
okchdy,ychy,43,21,0.8990411940019225,0,0,2,1,0
okchdy,otey,43,31,0.9013583631916315,0,0,1,1,0
okchdy,qotaiin,43,92,0.944319942816594,0,0,2,0,0
okchdy,olkain,43,83,0.925555271839784,0,0,1,0,0
okchdy,okey,43,27,0.906487589070696,0,1,1,1,0
okchdy,kaiin,43,22,0.893214852164664,0,0,0,0,0
okchdy,ky,43,30,0.8896716812864687,0,0,3,1,0
okchdy,qokchy,43,75,0.94257356089983,0,0,0,1,0
okchdy,daryeey,43,20,0.7502718016867471,0,0,2,1,0
okchdy,olkedy,43,35,0.8847369489093192,0,0,1,2,0
okchdy,qokol,43,106,0.9271415282618407,0,0,0,0,0
okchdy,shody,43,44,0.8587830735679238,0,0,1,2,0
okchdy,olkar,43,63,0.936190065877018,0,0,0,0,0
okchdy,qotchy,43,20,0.7202700471420207,0,0,0,1,0
okchdy,taiin,43,49,0.9010865084574172,0,0,0,0,0
okchdy,sham,43,21,0.8888446829639614,0,0,2,0,0
okchdy,sar,43,43,0.9393238600121858,0,0,2,0,0
okchdy,lchaiin,43,24,0.935693280419657,0,0,1,0,0
okchdy,qoy,43,22,0.8938781905712697,0,0,2,1,0
okchdy,shes,43,22,0.7967135336805776,0,0,2,0,0
okchdy,okchey,43,32,0.9298252575372702,0,1,0,1,0
okchdy,oleedy,43,26,0.8952105166712904,0,0,1,2,0
okchdy,ody,43,28,0.9103143612964243,0,0,2,2,0
okchdy,ykar,43,21,0.7862724076714256,0,0,1,0,0
okchdy,dleo,43,22,0.8171588455503386,0,0,1,0,0
okchdy,dleeol,43,22,0.895850128901117,0,0,1,0,0
okchdy,qokeor,43,20,0.8547423244620569,0,0,1,0,0
okchdy,olkchdy,43,21,0.8858134304361261,0,0,1,4,1
okchdy,chal,43,29,0.787965767955431,0,0,2,0,0
okchdy,tchaiin,43,21,0.8768365454315195,0,0,1,0,0
okchdy,qokeody,43,21,0.8863989140099138,0,0,2,2,0
okchdy,ldy,43,21,0.8684104987069761,0,0,2,2,0
okchdy,laiin,43,37,0.9240863498230608,0,0,0,0,0
okchdy,schdy,43,21,0.9146279867907654,0,0,1,3,0
okchdy,sheckhy,43,39,0.943790717883841,0,0,1,1,1
okchdy,cheeor,43,26,0.8268305472671417,0,0,0,0,0
okchdy,otedal,43,22,0.873968081155015,0,0,1,0,0
okchdy,lsy,43,22,0.9228221072620418,0,0,2,1,0
okchdy,qoko,43,24,0.7566087246873836,0,0,1,0,0
okchdy,ytody,43,21,0.9179021980718929,0,0,0,2,0
okchdy,chody,43,23,0.9091041214294798,0,0,1,2,0
okchdy,kchy,43,24,0.8890201569268606,0,0,2,1,0
okchdy,ykal,43,24,0.8664422514058513,0,0,1,0,0
okchdy,lsedy,43,28,0.9075828636603311,0,0,0,2,0
okchdy,to,43,24,0.844608619380946,0,0,3,0,0
okchdy,pchdy,43,30,0.9013893993871676,0,0,1,3,0
okchdy,qoeedy,43,23,0.9177264296122132,0,0,1,2,0
okchdy,otor,43,20,0.888715424665748,0,0,1,0,0
reedy,chckhy,35,138,0.9180984635407718,0,0,2,1,0
reedy,chedy,35,696,0.9305301060611463,0,0,1,3,0
reedy,ar,35,311,0.928819591259722,0,0,3,0,0
reedy,okar,35,125,0.9321227358093969,0,0,1,0,0
reedy,qokedy,35,293,0.9303145348607917,0,0,1,3,0
reedy,okaiin,35,210,0.9316469194544498,0,0,1,0,0
reedy,raiin,35,156,0.9391673146733862,0,0,0,0,0
reedy,qokchdy,35,83,0.9110443930351168,0,0,1,2,0
reedy,opar,35,26,0.9040926899481813,0,0,1,0,0
reedy,qokeey,35,480,0.9276930855983957,0,0,1,1,0
reedy,okain,35,205,0.9362947085170217,0,0,0,0,0
reedy,chey,35,291,0.9397605352337969,0,0,2,1,0
reedy,keed,35,21,0.8475818908686021,0,0,1,0,0
reedy,sheody,35,61,0.9075678886726687,0,0,0,2,0
reedy,sain,35,142,0.9352634247262731,0,0,1,0,0
reedy,cheeey,35,21,0.8703882797784892,0,0,0,1,0
reedy,otaiin,35,212,0.941686867389047,0,0,1,0,0
reedy,sheedy,35,210,0.9358979079534104,1,0,0,4,0
reedy,okal,35,91,0.9186767074486454,0,0,1,0,0
reedy,qokeedy,35,443,0.9410938927272557,0,0,2,4,0
