v101_locus,zl_locus,zl_descriptor,zl_hand,zl_language,distance
f102v2.12,f102v2.34,+P0,1,A,0.091
f102v2.13,f102v2.35,+P0,1,A,0.017
f102v2.14,f102v2.36,+P0,1,A,0.02
f102v2.15,f102v2.37,+P0,1,A,0.019
f102v2.16,f102v2.38,+P0,1,A,0.036
f102v2.17,f102v2.39,+P0,1,A,0.069
f102v1.1,f102v1.7,@P0,1,A,0.018
f102v1.2,f102v1.8,+P0,1,A,0.019
f102v1.3,f102v1.9,+P0,1,A,0.017
f102v1.4,f102v1.10,+P0,1,A,0.018
f102v1.5,f102v1.11,+P0,1,A,0.034
f102v1.6,f102v1.12,+P0,1,A,0.1
f102v1.7,f102v1.13,+P0,1,A,0.035
f102v1.8,f102v1.14,+P0,1,A,0.033
f102v1.9,f102v1.19,@P0,1,A,0.075
f102v1.10,f102v1.20,+P0,1,A,0.0
f102v1.11,f102v1.21,+P0,1,A,0.073
f102v1.12,f102v1.22,+P0,1,A,0.0
f102v1.13,f102v1.23,+P0,1,A,0.018
f102v1.14,f102v1.24,+P0,1,A,0.08
f103r.1,f103r.1,@P0,3,B,0.038
f103r.2,f103r.2,+P0,3,B,0.06
f103r.3,f103r.3,+P0,3,B,0.115
f103r.4,f103r.4,+P0,3,B,0.018
f103r.5,f103r.5,+P0,3,B,0.063
f103r.6,f103r.6,+P0,3,B,0.1
f103r.7,f103r.7,+P0,3,B,0.115
f103r.8,f103r.8,+P0,3,B,0.123
f103r.9,f103r.9,+P0,3,B,0.051
f103r.10,f103r.10,+P0,3,B,0.051
f103r.11,f103r.11,+P0,3,B,0.08
f103r.12,f103r.12,+P0,3,B,0.0
f103r.13,f103r.13,+P0,3,B,0.014
f103r.14,f103r.14,+P0,3,B,0.041
f103r.15,f103r.15,+P0,3,B,0.062
f103r.16,f103r.16,+P0,3,B,0.0
f103r.17,f103r.17,+P0,3,B,0.038
f103r.18,f103r.18,+P0,3,B,0.028
f103r.19,f103r.19,+P0,3,B,0.029
f103r.20,f103r.20,+P0,3,B,0.022
f103r.21,f103r.21,+P0,3,B,0.0
f103r.22,f103r.22,+P0,3,B,0.014
f103r.23,f103r.23,+P0,3,B,0.0
f103r.24,f103r.24,+P0,3,B,0.0
f103r.25,f103r.25,+P0,3,B,0.014
f103r.26,f103r.26,+P0,3,B,0.125
f103r.27,f103r.27,+P0,3,B,0.027
f103r.28,f103r.28,+P0,3,B,0.028
f103r.29,f103r.29,+P0,3,B,0.0
f103r.30,f103r.30,+P0,3,B,0.0
f103r.31,f103r.31,+P0,3,B,0.015
f103r.32,f103r.32,+P0,3,B,0.02
f103r.33,f103r.33,+P0,3,B,0.0
f103r.34,f103r.34,+P0,3,B,0.08
f103r.35,f103r.35,+P0,3,B,0.046
f103r.36,f103r.36,+P0,3,B,0.02
f103r.37,f103r.37,+P0,3,B,0.106
f103r.38,f103r.38,+P0,3,B,0.015
f103r.39,f103r.39,+P0,3,B,0.0
f103r.40,f103r.40,+P0,3,B,0.046
f103r.41,f103r.41,+P0,3,B,0.014
f103r.42,f103r.42,+P0,3,B,0.0
f103r.43,f103r.43,+P0,3,B,0.0
f103r.44,f103r.44,+P0,3,B,0.0
f103r.45,f103r.45,+P0,3,B,0.0
f103r.46,f103r.46,+P0,3,B,0.015
f103r.47,f103r.47,+P0,3,B,0.0
f103r.48,f103r.48,+P0,3,B,0.091
f103r.49,f103r.49,+P0,3,B,0.015
f103r.50,f103r.50,+P0,3,B,0.0
f103r.51,f103r.51,+P0,3,B,0.0
f103r.52,f103r.52,+P0,3,B,0.0
f103r.53,f103r.53,+P0,3,B,0.0
f103r.54,f103r.54,+P0,3,B,0.029
f103v.1,f103v.1,@P0,3,B,0.0
f103v.2,f103v.2,+P0,3,B,0.0
f103v.3,f103v.3,+P0,3,B,0.015
f103v.4,f103v.4,+P0,3,B,0.0
f103v.5,f103v.5,+P0,3,B,0.014
f103v.6,f103v.6,+P0,3,B,0.0
f103v.7,f103v.7,+P0,3,B,0.0
f103v.8,f103v.8,+P0,3,B,0.0
f103v.9,f103v.9,+P0,3,B,0.071
f103v.10,f103v.10,+P0,3,B,0.014
f103v.11,f103v.11,+P0,3,B,0.0
f103v.12,f103v.12,+P0,3,B,0.042
f103v.13,f103v.13,+P0,3,B,0.016
f103v.14,f103v.14,+P0,3,B,0.0
f103v.15,f103v.15,+P0,3,B,0.029
f103v.16,f103v.16,+P0,3,B,0.043
f103v.17,f103v.17,+P0,3,B,0.03
f103v.18,f103v.18,+P0,3,B,0.029
f103v.19,f103v.19,+P0,3,B,0.043
f103v.20,f103v.20,+P0,3,B,0.045
f103v.21,f103v.21,+P0,3,B,0.033
f103v.22,f103v.22,+P0,3,B,0.067
f103v.23,f103v.23,+P0,3,B,0.033
f103v.24,f103v.24,+P0,3,B,0.017
f103v.25,f103v.25,+P0,3,B,0.0
f103v.26,f103v.26,+P0,3,B,0.0
f103v.27,f103v.27,+P0,3,B,0.078
f103v.28,f103v.28,+P0,3,B,0.03
f103v.29,f103v.29,+P0,3,B,0.082
f103v.30,f103v.30,+P0,3,B,0.0
f103v.31,f103v.31,+P0,3,B,0.045
f103v.32,f103v.32,+P0,3,B,0.0
f103v.33,f103v.33,+P0,3,B,0.0
f103v.34,f103v.34,+P0,3,B,0.031
f103v.35,f103v.35,+P0,3,B,0.0
f103v.36,f103v.36,+P0,3,B,0.0
f103v.37,f103v.37,+P0,3,B,0.05
f103v.38,f103v.38,+P0,3,B,0.0
f103v.39,f103v.39,+P0,3,B,0.031
f103v.40,f103v.40,+P0,3,B,0.018
f103v.41,f103v.41,+P0,3,B,0.062
f103v.42,f103v.42,+P0,3,B,0.028
f103v.43,f103v.43,+P0,3,B,0.0
f103v.44,f103v.44,+P0,3,B,0.034
f103v.45,f103v.45,+P0,3,B,0.0
f103v.46,f103v.46,+P0,3,B,0.019
f104r.1,f104r.1,@P0,3,B,0.026
f104r.2,f104r.2,+P0,3,B,0.025
f104r.3,f104r.3,+P0,3,B,0.066
f104r.4,f104r.4,+P0,3,B,0.085
f104r.5,f104r.5,+P0,3,B,0.029
f104r.6,f104r.6,+P0,3,B,0.014
f104r.7,f104r.7,+P0,3,B,0.0
f104r.8,f104r.8,+P0,3,B,0.014
f104r.9,f104r.9,+P0,3,B,0.0
f104r.10,f104r.10,+P0,3,B,0.044
f104r.11,f104r.11,+P0,3,B,0.019
f104r.12,f104r.12,+P0,3,B,0.015
f104r.13,f104r.13,+P0,3,B,0.045
f104r.14,f104r.14,+P0,3,B,0.058
f104r.15,f104r.15,+P0,3,B,0.051
f104r.16,f104r.16,+P0,3,B,0.056
f104r.17,f104r.17,+P0,3,B,0.0
f104r.18,f104r.18,+P0,3,B,0.021
f104r.19,f104r.19,+P0,3,B,0.027
f104r.20,f104r.20,+P0,3,B,0.067
f104r.21,f104r.21,+P0,3,B,0.071
f104r.22,f104r.22,+P0,3,B,0.014
f104r.23,f104r.23,+P0,3,B,0.05
f104r.24,f104r.24,+P0,3,B,0.029
f104r.25,f104r.25,+P0,3,B,0.094
f104r.26,f104r.26,+P0,3,B,0.0
f104r.27,f104r.27,+P0,3,B,0.027
f104r.28,f104r.28,+P0,3,B,0.014
f104r.29,f104r.29,+P0,3,B,0.036
f104r.30,f104r.30,+P0,3,B,0.052
f104r.31,f104r.31,+P0,3,B,0.051
f104r.32,f104r.32,+P0,3,B,0.038
f104r.33,f104r.33,+P0,3,B,0.056
f104r.34,f104r.34,+P0,3,B,0.013
f104r.35,f104r.35,+P0,3,B,0.055
f104r.36,f104r.36,+P0,3,B,0.0
f104r.37,f104r.37,+P0,3,B,0.015
f104r.38,f104r.38,+P0,3,B,0.026
f104r.39,f104r.39,+P0,3,B,0.014
f104r.40,f104r.40,+P0,3,B,0.029
f104r.41,f104r.41,+P0,3,B,0.016
f104r.42,f104r.42,+P0,3,B,0.0
f104r.43,f104r.43,+P0,3,B,0.014
f104r.44,f104r.44,+P0,3,B,0.069
f104r.45,f104r.45,+P0,3,B,0.033
f104v.1,f104v.1,@P0,3,B,0.025
f104v.2,f104v.2,+P0,3,B,0.053
f104v.3,f104v.3,+P0,3,B,0.014
f104v.4,f104v.4,+P0,3,B,0.014
f104v.5,f104v.5,+P0,3,B,0.0
f104v.6,f104v.6,+P0,3,B,0.051
f104v.7,f104v.7,+P0,3,B,0.042
f104v.8,f104v.8,+P0,3,B,0.026
f104v.9,f104v.9,+P0,3,B,0.026
f104v.10,f104v.10,+P0,3,B,0.0
f104v.11,f104v.11,+P0,3,B,0.032
f104v.12,f104v.12,+P0,3,B,0.0
f104v.13,f104v.13,+P0,3,B,0.025
f104v.14,f104v.14,+P0,3,B,0.043
f104v.15,f104v.15,+P0,3,B,0.013
f104v.16,f104v.16,+P0,3,B,0.025
f104v.17,f104v.17,+P0,3,B,0.026
f104v.18,f104v.18,+P0,3,B,0.036
f104v.19,f104v.19,+P0,3,B,0.012
f104v.20,f104v.20,+P0,3,B,0.0
f104v.21,f104v.21,+P0,3,B,0.0
f104v.22,f104v.22,+P0,3,B,0.013
f104v.23,f104v.23,+P0,3,B,0.09
f104v.24,f104v.24,+P0,3,B,0.027
f104v.25,f104v.25,+P0,3,B,0.041
f104v.26,f104v.26,+P0,3,B,0.029
f104v.27,f104v.27,+P0,3,B,0.014
f104v.28,f104v.28,+P0,3,B,0.031
f104v.29,f104v.29,+P0,3,B,0.05
f104v.30,f104v.30,+P0,3,B,0.038
f104v.31,f104v.31,+P0,3,B,0.068
f104v.32,f104v.32,+P0,3,B,0.046
f104v.33,f104v.33,+P0,3,B,0.037
f104v.34,f104v.34,+P0,3,B,0.038
f104v.35,f104v.35,+P0,3,B,0.053
f104v.36,f104v.36,+P0,3,B,0.089
f104v.37,f104v.37,+P0,3,B,0.037
f104v.38,f104v.38,+P0,3,B,0.014
f104v.39,f104v.39,+P0,3,B,0.148
f104v.40,f104v.40,+P0,3,B,0.0
f104v.41,f104v.41,+P0,3,B,0.043
f104v.42,f104v.42,+P0,3,B,0.0
f104v.43,f104v.43,+P0,3,B,0.057
f104v.44,f104v.44,+P0,3,B,0.0
f105r.1,f105r.1,@P0,3,B,0.105
f105r.2,f105r.2,+P0,3,B,0.027
f105r.3,f105r.3,+P0,3,B,0.027
f105r.4,f105r.4,+P0,3,B,0.027
f105r.5,f105r.5,+P0,3,B,0.0
f105r.6,f105r.6,+P0,3,B,0.015
f105r.7,f105r.7,+P0,3,B,0.029
f105r.8,f105r.8,+P0,3,B,0.015
f105r.9,f105r.9,+P0,3,B,0.103
f105r.10,f105r.10,+Pr,3,B,0.045
f105r.11,f105r.11,*P0,3,B,0.013
f105r.12,f105r.12,+P0,3,B,0.014
f105r.13,f105r.13,+P0,3,B,0.0
f105r.14,f105r.14,+P0,3,B,0.0
f105r.15,f105r.15,+P0,3,B,0.028
f105r.16,f105r.16,+P0,3,B,0.091
f105r.17,f105r.17,+P0,3,B,0.079
f105r.18,f105r.18,+P0,3,B,0.014
f105r.19,f105r.19,+P0,3,B,0.04
f105r.20,f105r.20,+P0,3,B,0.014
f105r.21,f105r.21,+P0,3,B,0.014
f105r.22,f105r.22,+P0,3,B,0.028
f105r.23,f105r.23,+P0,3,B,0.094
f105r.24,f105r.24,+P0,3,B,0.0
f105r.25,f105r.25,+P0,3,B,0.043
f105r.26,f105r.26,+P0,3,B,0.038
f105r.27,f105r.27,+P0,3,B,0.0
f105r.28,f105r.28,+P0,3,B,0.039
f105r.29,f105r.29,+P0,3,B,0.027
f105r.30,f105r.30,+P0,3,B,0.104
f105r.31,f105r.31,+P0,3,B,0.042
f105r.32,f105r.32,+P0,3,B,0.075
f105r.33,f105r.33,+P0,3,B,0.07
f105r.34,f105r.34,+P0,3,B,0.0
f105r.35,f105r.35,+P0,3,B,0.041
f105r.36,f105r.36,+P0,3,B,0.0
f105r.37,f105r.37,+Pc,3,B,0.036
f105v.1,f105v.1,@P0,3,B,0.056
f105v.2,f105v.2,+P0,3,B,0.039
f105v.3,f105v.3,+P0,3,B,0.027
f105v.4,f105v.4,+P0,3,B,0.037
f105v.5,f105v.5,+P0,3,B,0.0
f105v.6,f105v.6,+P0,3,B,0.042
f105v.7,f105v.7,+P0,3,B,0.021
f105v.8,f105v.8,+P0,3,B,0.013
f105v.9,f105v.9,+P0,3,B,0.027
f105v.10,f105v.10,+P0,3,B,0.041
f105v.11,f105v.11,+P0,3,B,0.041
f105v.12,f105v.12,+P0,3,B,0.032
f105v.13,f105v.13,+P0,3,B,0.042
f105v.14,f105v.14,+P0,3,B,0.0
f105v.15,f105v.15,+P0,3,B,0.043
f105v.16,f105v.16,+P0,3,B,0.0
f105v.17,f105v.17,+P0,3,B,0.02
f105v.18,f105v.18,+P0,3,B,0.0
f105v.19,f105v.19,+P0,3,B,0.045
f105v.20,f105v.20,+P0,3,B,0.014
f105v.21,f105v.21,+P0,3,B,0.042
f105v.22,f105v.22,+P0,3,B,0.0
f105v.23,f105v.23,+P0,3,B,0.015
f105v.24,f105v.24,+P0,3,B,0.071
f105v.25,f105v.25,+P0,3,B,0.041
f105v.26,f105v.26,+P0,3,B,0.0
f105v.27,f105v.27,+P0,3,B,0.042
f105v.28,f105v.28,+P0,3,B,0.067
f105v.29,f105v.29,+P0,3,B,0.028
f105v.30,f105v.30,+P0,3,B,0.03
f105v.31,f105v.31,+P0,3,B,0.019
f105v.32,f105v.32,+P0,3,B,0.108
f105v.33,f105v.33,+P0,3,B,0.016
f105v.34,f105v.34,+P0,3,B,0.015
f105v.35,f105v.35,+P0,3,B,0.014
f105v.36,f105v.36,+P0,3,B,0.015
f105v.37,f105v.37,+P0,3,B,0.0
f105v.38,f105v.38,+P0,3,B,0.042
f106r.1,f106r.1,@P0,3,B,0.014
f106r.2,f106r.2,+P0,3,B,0.014
f106r.3,f106r.3,+P0,3,B,0.027
f106r.4,f106r.4,+P0,3,B,0.053
f106r.5,f106r.5,+P0,3,B,0.056
f106r.6,f106r.6,+P0,3,B,0.039
f106r.7,f106r.7,+P0,3,B,0.043
f106r.8,f106r.8,+P0,3,B,0.055
f106r.9,f106r.9,+P0,3,B,0.0
f106r.10,f106r.10,+P0,3,B,0.0
f106r.11,f106r.11,+P0,3,B,0.042
f106r.12,f106r.12,+P0,3,B,0.083
f106r.13,f106r.13,+P0,3,B,0.014
f106r.14,f106r.14,+P0,3,B,0.071
f106r.15,f106r.15,+P0,3,B,0.082
f106r.16,f106r.16,+P0,3,B,0.068
f106r.17,f106r.17,+P0,3,B,0.083
f106r.18,f106r.18,+P0,3,B,0.013
f106r.19,f106r.19,+P0,3,B,0.052
f106r.20,f106r.20,+P0,3,B,0.014
f106r.21,f106r.21,+P0,3,B,0.043
f106r.22,f106r.22,+P0,3,B,0.027
f106r.23,f106r.23,+P0,3,B,0.0
f106r.24,f106r.24,+P0,3,B,0.029
f106r.25,f106r.25,+P0,3,B,0.042
f106r.26,f106r.26,+P0,3,B,0.0
f106r.27,f106r.27,+P0,3,B,0.03
f106r.28,f106r.28,+P0,3,B,0.028
f106r.29,f106r.29,+P0,3,B,0.074
f106r.30,f106r.30,+P0,3,B,0.016
f106r.31,f106r.31,+P0,3,B,0.0
f106r.32,f106r.32,+P0,3,B,0.015
f106r.33,f106r.33,+P0,3,B,0.0
f106r.34,f106r.34,+P0,3,B,0.042
f106r.35,f106r.35,+P0,3,B,0.0
f106r.36,f106r.36,+P0,3,B,0.03
f106r.37,f106r.37,+P0,3,B,0.045
f106r.38,f106r.38,+P0,3,B,0.0
f106r.39,f106r.39,+P0,3,B,0.043
f106r.40,f106r.40,+P0,3,B,0.0
f106r.41,f106r.41,+P0,3,B,0.07
f106r.42,f106r.42,+P0,3,B,0.03
f106r.43,f106r.43,+P0,3,B,0.072
f106r.44,f106r.44,+P0,3,B,0.0
f106r.45,f106r.45,+P0,3,B,0.047
f106r.46,f106r.46,+P0,3,B,0.015
f106r.47,f106r.47,+P0,3,B,0.051
f106v.1,f106v.1,@P0,3,B,0.068
f106v.2,f106v.2,+P0,3,B,0.054
f106v.3,f106v.3,+P0,3,B,0.066
f106v.4,f106v.4,+P0,3,B,0.02
f106v.5,f106v.5,+P0,3,B,0.0
f106v.6,f106v.6,+P0,3,B,0.043
f106v.7,f106v.7,+P0,3,B,0.014
f106v.8,f106v.8,+P0,3,B,0.069
f106v.9,f106v.9,+P0,3,B,0.0
f106v.10,f106v.10,+P0,3,B,0.0
f106v.11,f106v.11,+P0,3,B,0.014
f106v.12,f106v.12,+P0,3,B,0.056
f106v.13,f106v.13,+P0,3,B,0.015
f106v.14,f106v.14,+P0,3,B,0.023
f106v.15,f106v.15,+P0,3,B,0.03
f106v.16,f106v.16,+P0,3,B,0.014
f106v.17,f106v.17,+P0,3,B,0.056
f106v.18,f106v.18,+P0,3,B,0.015
f106v.19,f106v.19,+P0,3,B,0.02
f106v.20,f106v.20,+P0,3,B,0.062
f106v.21,f106v.21,+P0,3,B,0.069
f106v.22,f106v.22,+P0,3,B,0.03
f106v.23,f106v.23,+P0,3,B,0.0
f106v.24,f106v.24,+P0,3,B,0.074
f106v.25,f106v.25,+P0,3,B,0.031
f106v.26,f106v.26,+P0,3,B,0.03
f106v.27,f106v.27,+P0,3,B,0.049
f106v.28,f106v.28,+P0,3,B,0.043
f106v.29,f106v.29,+P0,3,B,0.042
f106v.30,f106v.30,+P0,3,B,0.057
f106v.31,f106v.31,+P0,3,B,0.065
f106v.32,f106v.32,+P0,3,B,0.029
f106v.33,f106v.33,+P0,3,B,0.024
f106v.34,f106v.34,+P0,3,B,0.014
f106v.35,f106v.35,+P0,3,B,0.027
f106v.36,f106v.36,+P0,3,B,0.0
f106v.37,f106v.37,+P0,3,B,0.027
f106v.38,f106v.38,+P0,3,B,0.015
f106v.39,f106v.39,+P0,3,B,0.043
f106v.40,f106v.40,+P0,3,B,0.027
f106v.41,f106v.41,+P0,3,B,0.05
f106v.42,f106v.42,+P0,3,B,0.0
f106v.43,f106v.43,+P0,3,B,0.014
f106v.44,f106v.44,+P0,3,B,0.03
f106v.45,f106v.45,+P0,3,B,0.058
f106v.46,f106v.46,+P0,3,B,0.015
f106v.47,f106v.47,+P0,3,B,0.067
f107r.1,f107r.1,@P0,3,B,0.029
f107r.2,f107r.2,+P0,3,B,0.013
f107r.3,f107r.3,+P0,3,B,0.036
f107r.4,f107r.4,+P0,3,B,0.026
f107r.5,f107r.5,+P0,3,B,0.014
f107r.6,f107r.6,+P0,3,B,0.042
f107r.7,f107r.7,+P0,3,B,0.0
f107r.8,f107r.8,+P0,3,B,0.057
f107r.9,f107r.9,+P0,3,B,0.058
f107r.10,f107r.10,+P0,3,B,0.014
f107r.11,f107r.11,+P0,3,B,0.042
f107r.12,f107r.12,+P0,3,B,0.107
f107r.13,f107r.13,+P0,3,B,0.028
f107r.14,f107r.14,+P0,3,B,0.043
f107r.15,f107r.15,+P0,3,B,0.077
f107r.16,f107r.16,+P0,3,B,0.03
f107r.17,f107r.17,+P0,3,B,0.043
f107r.18,f107r.18,+P0,3,B,0.057
f107r.19,f107r.19,+P0,3,B,0.029
f107r.20,f107r.20,+P0,3,B,0.071
f107r.21,f107r.21,+P0,3,B,0.0
f107r.22,f107r.22,+P0,3,B,0.029
f107r.23,f107r.23,+P0,3,B,0.043
f107r.24,f107r.24,+P0,3,B,0.041
f107r.25,f107r.25,+P0,3,B,0.061
f107r.26,f107r.26,+P0,3,B,0.019
f107r.27,f107r.27,+P0,3,B,0.014
f107r.28,f107r.28,+P0,3,B,0.031
f107r.29,f107r.29,+P0,3,B,0.05
f107r.30,f107r.30,+P0,3,B,0.086
f107r.31,f107r.31,+P0,3,B,0.029
f107r.32,f107r.32,+P0,3,B,0.017
f107r.33,f107r.33,+P0,3,B,0.031
f107r.34,f107r.34,+P0,3,B,0.048
f107r.35,f107r.35,+P0,3,B,0.03
f107r.36,f107r.36,+P0,3,B,0.015
f107r.37,f107r.37,+P0,3,B,0.094
f107r.38,f107r.38,+P0,3,B,0.015
f107r.39,f107r.39,+P0,3,B,0.0
f107r.40,f107r.40,+P0,3,B,0.033
f107r.41,f107r.41,+P0,3,B,0.03
f107r.42,f107r.42,+P0,3,B,0.03
f107r.43,f107r.43,+P0,3,B,0.044
f107r.44,f107r.44,+P0,3,B,0.086
f107r.45,f107r.45,+P0,3,B,0.043
f107r.46,f107r.46,+P0,3,B,0.0
f107r.47,f107r.47,+P0,3,B,0.069
f107r.48,f107r.48,+P0,3,B,0.045
f107r.49,f107r.49,+P0,3,B,0.1
f107r.50,f107r.50,+P0,3,B,0.0
f107r.51,f107r.51,+P0,3,B,0.019
f107v.1,f107v.1,@P0,3,B,0.056
f107v.2,f107v.2,+P0,3,B,0.0
f107v.3,f107v.3,+P0,3,B,0.014
f107v.4,f107v.4,+P0,3,B,0.0
f107v.5,f107v.5,+P0,3,B,0.027
f107v.6,f107v.6,+P0,3,B,0.014
f107v.7,f107v.7,+P0,3,B,0.036
f107v.8,f107v.8,+P0,3,B,0.0
f107v.9,f107v.9,+P0,3,B,0.015
f107v.10,f107v.10,+P0,3,B,0.042
f107v.11,f107v.11,+P0,3,B,0.0
f107v.12,f107v.12,+P0,3,B,0.0
f107v.13,f107v.13,+P0,3,B,0.015
f107v.14,f107v.14,+P0,3,B,0.0
f107v.15,f107v.15,+P0,3,B,0.033
f107v.16,f107v.16,+P0,3,B,0.03
f107v.17,f107v.17,+P0,3,B,0.015
f107v.18,f107v.18,+P0,3,B,0.016
f107v.19,f107v.19,+P0,3,B,0.026
f107v.20,f107v.20,+P0,3,B,0.0
f107v.21,f107v.21,+P0,3,B,0.016
f107v.22,f107v.22,+P0,3,B,0.0
f107v.23,f107v.23,+P0,3,B,0.048
f107v.24,f107v.24,+P0,3,B,0.0
f107v.25,f107v.25,+P0,3,B,0.016
f107v.26,f107v.26,+P0,3,B,0.015
f107v.27,f107v.27,+P0,3,B,0.03
f107v.28,f107v.28,+P0,3,B,0.033
f107v.29,f107v.29,+P0,3,B,0.061
f107v.30,f107v.30,+P0,3,B,0.015
f107v.31,f107v.31,+P0,3,B,0.042
f107v.32,f107v.32,+P0,3,B,0.034
f107v.33,f107v.33,+P0,3,B,0.016
f107v.34,f107v.34,+P0,3,B,0.108
f107v.35,f107v.35,+P0,3,B,0.0
f107v.36,f107v.36,+P0,3,B,0.034
f107v.37,f107v.37,+P0,3,B,0.015
f107v.38,f107v.38,+P0,3,B,0.017
f107v.39,f107v.39,+P0,3,B,0.032
f107v.40,f107v.40,+P0,3,B,0.0
f107v.41,f107v.41,+P0,3,B,0.0
f107v.42,f107v.42,+P0,3,B,0.0
f107v.43,f107v.43,+P0,3,B,0.014
f107v.44,f107v.44,+P0,3,B,0.061
f107v.45,f107v.45,+P0,3,B,0.015
f107v.46,f107v.46,+P0,3,B,0.031
f107v.47,f107v.47,+P0,3,B,0.016
f107v.48,f107v.48,+P0,3,B,0.0
f107v.49,f107v.49,+P0,3,B,0.089
f108r.1,f108r.1,@P0,3,B,0.027
f108r.2,f108r.2,+P0,3,B,0.013
f108r.3,f108r.3,+P0,3,B,0.042
f108r.4,f108r.4,+P0,3,B,0.049
f108r.5,f108r.5,+P0,3,B,0.026
f108r.6,f108r.6,+P0,3,B,0.0
f108r.7,f108r.7,+P0,3,B,0.0
f108r.8,f108r.8,+P0,3,B,0.0
f108r.9,f108r.9,+P0,3,B,0.042
f108r.10,f108r.10,+P0,3,B,0.042
f108r.11,f108r.11,+P0,3,B,0.029
f108r.12,f108r.12,+P0,3,B,0.015
f108r.13,f108r.13,+P0,3,B,0.038
f108r.14,f108r.14,+P0,3,B,0.014
f108r.15,f108r.15,+P0,3,B,0.015
f108r.16,f108r.16,+P0,3,B,0.054
f108r.17,f108r.17,+P0,3,B,0.015
f108r.18,f108r.18,+P0,3,B,0.0
f108r.19,f108r.19,+P0,3,B,0.045
f108r.20,f108r.20,+P0,3,B,0.024
f108r.21,f108r.21,+P0,3,B,0.0
f108r.22,f108r.22,+P0,3,B,0.0
f108r.23,f108r.23,+P0,3,B,0.077
f108r.24,f108r.24,+P0,3,B,0.029
f108r.25,f108r.25,+P0,3,B,0.014
f108r.26,f108r.26,+P0,3,B,0.0
f108r.27,f108r.27,+P0,3,B,0.029
f108r.28,f108r.28,+P0,3,B,0.059
f108r.29,f108r.29,+P0,3,B,0.0
f108r.30,f108r.30,+P0,3,B,0.0
f108r.31,f108r.31,+P0,3,B,0.03
f108r.32,f108r.32,+P0,3,B,0.0
f108r.33,f108r.33,+P0,3,B,0.017
f108r.34,f108r.34,+P0,3,B,0.0
f108r.35,f108r.35,+P0,3,B,0.014
f108r.36,f108r.36,+P0,3,B,0.0
f108r.37,f108r.37,+P0,3,B,0.0
f108r.38,f108r.38,+P0,3,B,0.0
f108r.39,f108r.39,+P0,3,B,0.074
f108r.40,f108r.40,+P0,3,B,0.014
f108r.41,f108r.41,+P0,3,B,0.029
f108r.42,f108r.42,+P0,3,B,0.028
f108r.43,f108r.43,+P0,3,B,0.103
f108r.44,f108r.44,+P0,3,B,0.0
f108r.45,f108r.45,+P0,3,B,0.029
f108r.46,f108r.46,+P0,3,B,0.015
f108r.47,f108r.47,+P0,3,B,0.045
f108r.48,f108r.48,+P0,3,B,0.0
f108r.49,f108r.49,+P0,3,B,0.0
f108r.50,f108r.50,+P0,3,B,0.033
f108v.1,f108v.1,@P0,3,B,0.0
f108v.2,f108v.2,+P0,3,B,0.027
f108v.3,f108v.3,+P0,3,B,0.028
f108v.4,f108v.4,+P0,3,B,0.04
f108v.5,f108v.5,+P0,3,B,0.029
f108v.6,f108v.6,+P0,3,B,0.028
f108v.7,f108v.7,+P0,3,B,0.0
f108v.8,f108v.8,+P0,3,B,0.014
f108v.9,f108v.9,+P0,3,B,0.029
f108v.10,f108v.10,+P0,3,B,0.042
f108v.11,f108v.11,+P0,3,B,0.074
f108v.12,f108v.12,+P0,3,B,0.0
f108v.13,f108v.13,+P0,3,B,0.027
f108v.14,f108v.14,+P0,3,B,0.021
f108v.15,f108v.15,+P0,3,B,0.0
f108v.16,f108v.16,+P0,3,B,0.014
f108v.17,f108v.17,+P0,3,B,0.0
f108v.18,f108v.18,+P0,3,B,0.029
f108v.19,f108v.19,+P0,3,B,0.042
f108v.20,f108v.20,+P0,3,B,0.0
f108v.21,f108v.21,+P0,3,B,0.013
f108v.22,f108v.22,+P0,3,B,0.04
f108v.23,f108v.23,+P0,3,B,0.054
f108v.24,f108v.24,+P0,3,B,0.029
f108v.25,f108v.25,+P0,3,B,0.0
f108v.26,f108v.26,+P0,3,B,0.014
f108v.27,f108v.27,+P0,3,B,0.014
f108v.28,f108v.28,+P0,3,B,0.041
f108v.29,f108v.29,+P0,3,B,0.026
f108v.30,f108v.30,+P0,3,B,0.0
f108v.31,f108v.31,+P0,3,B,0.041
f108v.32,f108v.32,+P0,3,B,0.042
f108v.33,f108v.33,+P0,3,B,0.0
f108v.34,f108v.34,+P0,3,B,0.014
f108v.35,f108v.35,+P0,3,B,0.014
f108v.36,f108v.36,+P0,3,B,0.042
f108v.37,f108v.37,+P0,3,B,0.0
f108v.38,f108v.38,+P0,3,B,0.0
f108v.39,f108v.39,+P0,3,B,0.014
f108v.40,f108v.40,+P0,3,B,0.0
f108v.41,f108v.41,+P0,3,B,0.014
f108v.42,f108v.42,+P0,3,B,0.0
f108v.43,f108v.43,+P0,3,B,0.028
f108v.44,f108v.44,+P0,3,B,0.078
f108v.45,f108v.45,+P0,3,B,0.014
f108v.46,f108v.46,+P0,3,B,0.014
f108v.47,f108v.47,+P0,3,B,0.0
f108v.48,f108v.48,+P0,3,B,0.014
f108v.49,f108v.49,+P0,3,B,0.0
f108v.50,f108v.50,+P0,3,B,0.0
f108v.51,f108v.51,+P0,3,B,0.074
f108v.52,f108v.52,+P0,3,B,0.0
